record_label,artist,song_title,release_year,page_views,raw_lyrics,sentiment_category,confidence_score
SM Entertainment,aespa,Rich Man,Unknown,104141,"My mom said to me
""Find someone who can give you everything""
And I said, ""Mom, I already have everything""
I am a rich man, I am a rich man (
I am a rich man
)

(I'ma carry myself) I am a rich man
(I'ma carry myself) I am a rich man
I'm my own biggest fan, and I'm high in demand
I am a rich man

Don't care about what they say
날 밀어 넣고 멋대로 굴 때
내 것을 탐내 see? My name is
Where my name is? (I am a rich man)
That's me, 나는 reckless (Yeah)
굳은 mental 그것쯤 웃네 (What?)
내가 날 이끌어 가, 보여 다음 sign
별거 아냐, exit is my next step

딴 생각 말고 self-belief
'Cause 그게 훨씬 재미있지
Ooh-woah, oh
I am a rich man
So I am standin' where you're lookin'
맞춘 듯한 my perfect fit
Baby (Hey, hey)
I am a rich man

(I'ma carry myself) I am a rich man
(I'ma carry myself) I am a rich man
I'm that one, 난 나로 가득해 by mysеlf
I am a rich man
(I'ma carry myself) I am a rich man (Hey, hey, hеy, hey)
(I'ma carry myself) I am a rich man (Hey, hey, hey, hey)
I'm my own biggest fan and I'm high in demand (Hey, hey, hey, hey)
(Hey, hey) I am a rich man (Rich man)

(La-la, la-la, la, ah-ah)
I am what I am
(La-la, la-la, la, ah-ah)
I am a rich man
(La-la, la-la, la, ah-ah)
I am what I am
(La-la, la-la, la, ah-ah)
I am a rich man

Don't care about what they say
날 밀어내고 함부로 굴 때
오히려, okay, see? My name is
What my name is (I am a rich man)
Don't need the money, yeah, I see it
In my closet, my ideas
내 말버릇, 내 걸음, 내 이름
You know when I'm serving them looks, I'ma feed 'em

딴 생각 말고 self-belief
'Cause 그게 좀 더 재밌잖아
Ooh-woah, oh
I am a rich man
So I am standin' where you're lookin'
맞춘 듯한 my perfect fit
Baby
I am a rich man

(I'ma carry myself) I am a rich man
(I'ma carry myself) I am a rich man
I'm that one, 난 나로 가득해 by myself
I am a rich man
(I'ma carry myself) I am a rich man
(I'ma carry myself) I am a rich man
I'm my own biggest fan and I'm high in demand
(Say, ooh) I am a rich man

Twenty four, 모두가 same shade
You already know what the tag say
Make it better on my own, my tag
I won't double back, 흉내 안 내
If you blame it, cameo
I carry the load, run the show
I'm like a diamond ring, already got my thing
Cannot put a price on it, this is the real deal, yeah

I am a rich man

(I'ma carry myself) I am a rich man
(I'ma carry myself) I am a rich man
I'm that one, 난 나로 가득해 by myself
(Say, what?) I am a rich man (Hoo)
(I'ma carry myself) I am a rich man (Hey, hey, hey, hey)
(I'ma carry myself) I am a rich man (Hey, hey, hey, hey)
I'm my own biggest fan and I'm high in demand (Hey, hey, hey, hey)
(Woo) I am a rich man (Rich man)

(La-la, la-la, la, ah-ah; Hey, hey)
I am what I am
(La-la, la-la, la, ah-ah) So good, so good, so good
I am a rich man
(La-la, la-la, la, ah-ah; Hey, hey)
I am what I am
(La-la, la-la, la, ah-ah)
I am a rich man",Very Positive,0.8784
SM Entertainment,aespa,Black Mamba,Unknown,101725,"Hey
Hey

I'm addicted, 끊임없이
말을 걸어주는 나의 aespa (Oh)
이런 교감 너의 존잰 날
다른 차원으로 이끌었지 (Oh)
난 세상 중심에
You're in the FLAT
내 모든 action
어린 너의 힘을 키워

넌 언젠가부터 SYNK out
노이즈같이 보여
더 이상 못 찾겠어
널 유혹해 삼킨 건 black mamba

Ma-ma-ma-mamba
Ooh, woah, woah (Hey)
Ma-ma-ma-mamba
Oh, woah, oh, oh (Hey)

넌 광야를 떠돌고 있어
Ayy, ayy, ayy, ayy, ayy, ayy (Hey)
나의 분신을 찾고 싶어
Ayy, ayy, ayy, ayy, ayy, ayy (Hey)
Hey, ma-mamba

I hate ma-ma-ma-mamba
Hate ma-ma-ma-mamba

I'm ejected, 선함 만으론 (Woo)
너의 거대함을 이기지 못해
I'm exhausted, 너의 존잰 모든
탐욕들을 먹고 자라 났지
​aespa는 나야
둘이 될 수 없어
Monochrome to colors
이건 evo-evolution

Oh, 위험한 장난을 쳐
매혹적이지만 널
부정할 밖에
모든 걸 삼켜버릴 black mamba

Ma-ma-ma-mamba
Ooh, woah, woah (Hey)
Ma-ma-ma-mamba
Oh, woah, oh, oh (Hey)

넌 광야를 떠돌고 있어
Ayy, ayy, ayy, ayy, ayy, ayy (Hey)
네게 맞서 난 질 수 없어어
Ayy, ayy, ayy, ayy, ayy, ayy (Hey)
Hey, ma-mamba

거울 속의 나는 네가 아닐까? (Hey)
일그러져버린 환영인 걸까?
(Hey, ma-ma-ma, ma-ma-ma, ma-ma-mamba)
다시 너와 연결될 수 있다면 (Hey)
(Hey, ma-ma-ma, ma-ma-ma, ma-ma-mamba)
너를 만나고 싶어 (Hey) 이제
(Hey, ma-ma-ma, ma-ma-ma, ma-ma-mamba)
모든 걸 삼켜버릴 black mamba

Ma-ma-ma-mamba
Ooh, woah, woah (Hey)
Ma-ma-ma-mamba
Oh, woah, oh, oh

넌 광야를 떠돌고 있어
Ayy, ayy, ayy, ayy, ayy, ayy (Hey)
네게 맞서 난 질 수 없어
Ayy, ayy, ayy, ayy, ayy, ayy (Hey)
Hey, ma-mamba",Very Positive,0.5447
SM Entertainment,aespa,Whiplash (English Version),Unknown,85669,"Yeah

One look, give 'em whiplash
Beat drop with a big flash
Coming hot, better think fast
This look is a must have, uh
When you see it, know I did that, uh
Day one, know I been bad, uh
Don't stop, better press gas
Going Hammer, can't touch that
 (Can't touch that)

Under pressure, body sweating, can you focus? (Yeah)
I deliver, I can promise, I'm the coldest
I'm a star, the one and only, I'm the changer
Just close your eyes, breathe in and visualize

One look, give 'em whiplash
Beat drop with a big flash
Coming hot, better think fast
This look is a must have, uh
When you see it, know I did that (Yeah)
Day one, know I been bad
Don't stop, better press gas (Yeah)
Going Hammer, can't touch that (Can't touch that)

Whip-whiplash, whip-whiplash
Whip-whiplash, whip-whiplash
Whip-whiplash, whip-whiplash
Whip-whiplash
One look, give 'em whiplash

Fancy
This is opulence, it's glowing and it's flashy (Yeah)
Never one to do too much, I keep it classy
I'm not the one, the two or three, so don't you ask me (Yeah)
Feel free to gas me, yeah

Under pressure, body sweating, can you focus? (Hoo)
I deliver, I can promise, I'm the coldest (Cold)
You might only get one chance, so don't you blow it
Just close your eyes, breathe in and visualize

If you want it on-site, push the button just right
Yeah, you see it one time, unforgettable
When we hit the right light, I'll be stuck in your mind
Yeah, you see it one time, unforgettable

One look, give 'em whiplash (Shee)
Beat drop with a big flash
Coming hot, better think fast
This look is a must have, uh
When you see it, know I did that (Yeah)
Day one, know I been bad, uh
Don't stop, better press gas (
Yeah
)
Going Hammer, can't touch that (Can't touch that)

I'm the highlight, a shining red light
Yeah, tonight, it's all about me (All about me)
You know it's my site with this next sigh
Gonna make history

One look, give 'em whiplash (Uh, wee; whip-whip)
Beat drop with a big flash (Yeah)
Come on quick, better move fast (Move, move, move)
This look is a must have, uh (Yeah)
When you see it, know I did that (Yeah; did that)
Day one, know I been bad, uh (Been bad)
Don't stop, better press gas (Yeah; woo)
Going Hammer, can't touch that (Can't touch that)

Whip-whiplash, whip-whiplash
Whip-whiplash, whip-whiplash
Whip-whiplash, whip-whiplash
Whip-whiplash

One look, give 'em whiplash",Very Positive,0.8306
SM Entertainment,aespa,WDA (Whole Different Animal),Unknown,76832,"I gotta deal with me now
Don't worry about
What else is going on
Incoming

It is what it is, they'd be like, ""Who's she?""
She's a whole different animal
Got the beast unleashed, 드러내는 teeth
She's a whole different animal
Body on heat, 저 특이점을 넘어 또
Why you tryna glitch?
(Crash, crash, crash, crash) To the P-O-S got me
(To it, to it, to it, to it) Whole different animal

She a whole different animal, different animal
Whole different animal, different animal

Iced up but furious (Different animal, different animal)
My scars, so glorious (Diffеrent animal, different animal)
Embracе the danger (Different animal, different animal)
Kiss, kiss the pressure (Different animal, different animal)
She's the chief, who's she? (Different animal, different animal)
Back it up, proof read (Different animal, different animal)
Wrote it on my body, I've had enough
의심 없이 다시 또 내디뎌

Why they don't be talkin' about this? I wanna talk about
Say why they don't be talkin' about this, I wanna talk about
날 가둘수록, I just get harder, harder
Give me all smoke, gun powder, powder, woah

It is what it is, they'd be like, ""Who's she?""
She's a whole different animal
모든 게 바뀐 다음 단계의 breed
She's a whole different animal
Body on heat, 저 특이점을 넘어
더 완벽해진 glitch
(Crash, crash, crash, crash) Ain't nobody that can
(Do it, do it, do it, do it) Whole different animal

She a whole different animal, different animal
Whole different animal, different animal

Oh, now you wanna hear me, huh? (Di-di–, di-di–)
Oh, now you wanna hear me, huh? (Di-di–, di-di–)
Oh, now you wanna hear me go crazy, crazy (Di-di–, di-di–)
답은 내 안에 있어, come test me, test me
Do somethin' (Do somethin'), do somethin' (Do somethin')
Talk, loud, do somethin' (Do somethin'; Different animal)
Custom fit처럼 달라, I'm somethin' (I'm somethin'; Different animal)
It's a new era, feel somethin' (Different animal, different animal)

Why they don't be talkin' about this? I wanna talk about
Say why they don't be talkin' about this, I wanna talk about
짓누를수록, I just get harder, harder
Give me all smoke, gun powder, powder, woah

It is what it is, they'd be like, ""Who's she?""
She's a whole different animal
모든 게 바뀐 다음 단계의 breed
She's a whole different animal
Body on heat, 저 특이점을 넘어
더 완벽해진 glitch
(Crash, crash, crash, crash) Ain't nobody that can
(Do it, do it, do it, do it) Whole different animal

G-DRAGON, baby

Fire in the hole, out the whiplash
He's livin' on a whole another level, G is
Why aren't you girls different anymore?
아마 걔네 딴에는 뭘, 이쁜데 지는, 뭐?
I'ma get it, down it, action, reaction, 덤 ceremony
Get ya dragon, 고마세리, I'm on it
Hashtag aes-P-A
먼치킨 되니 mo'
패왕색 기세, whole different animal

Ha, ah (She a whole different animal, different animal)
Ah, ah (Whole different animal)
Ah-ooh, ah (She a whole different animal, different animal)
Give me all smoke, gun powder, powder, woah (Ah-ooh, ooh)
Ha, ah (Hey, hey; She a whole different animal, different animal)
Ah, ah (Hey, hey; Whole different animal, different animal)
Ah-ooh, ah (Hey, hey; She a whole different, diff–, di–, di–, di–, di–, di–)
Give me all smoke, gun powder, powder, woah",Very Negative,0.4158
YG Entertainment,BABYMONSTER,LIKE THAT,Unknown,349687,"I see that look upon your face
Something my mind cannot erase
If we keep staring
Then I might have to
Might have to start to walk your way
I wanna hear what you would say
You got high standards
And I do too (Too)

'Cause all those girls (They don't)
Know what you need (They don't)
But I know, I know the way, the way
To make, to make sure you never leave (Yeah)

If I come close, baby, would you like that?
If I give some, would you give it right back?
If I show you that I know where it's at
Baby, would you like that? Baby, would you like that?
Say you want love, boy, I know what that means
Make you feel way better than in your dreams
If I show you that I know where it's at
Baby, would you like that? Baby, would you likе that?

Yo, it's like that, like that (Like that)
How you run it right back
Know you on thе right track
Queen, ace (Blackjack)
I be thinking way too much
I need to let it go
You be running through my mind
And I'ma let it show

'Cause ain't nobody stepping up to me
And saying nothing when I calling you
Be running eye to eye, we never fronting, yeah
We zoning, bet we stunting on and on and on and on and (Uh, uh, uh)
To the top, baby boy, we be rolling

'Cause all those girls (They don't)
Know what you need (They don't know what you need)
But I know, I know the way, the way
To make, to make sure you never leave (Let's get it, yeah)

If I come close, baby, would you like that? (Like that)
If I give some, would you give it right back? (Right back)
If I show you that I know where it's at
Baby, would you like that? Baby, would you like that?
Say you want love, boy, I know what that means
Make you feel way better than in your dreams
If I show you that 
I know where it's at
Baby, would you like that? Baby, would you like that?

(I want you) In my arms
In my arms (Yeah)
My arms
(That's where you need to be)
In my arms
In my arms
My arms
(That's where you need to be)

Ah-ah
Ah-ah
But I know, I know the way, the way
To make, to make sure you never leave

If I come close, baby, would you like that? (Like that)
If I give some, would you give it right back? (Right back)
If I show you that I know where it's at
*Baby, would you like that? Baby, would you like that?*
Say you want love, boy, I know what that means (**That means**)
Make you feel way better than in your dreams (**Your dreams**)
If I show you that I know where it's at (Ah)
Baby, would you like that? Baby, would you like that?
If I come close, baby, would you like that? (In my arms)
If I give some, would you give it right back? (In my arms)
If I show you that I know where it's at (My arms)
Baby, would you like that? Baby, would you like that? (**That's where you need to be**)
Say you want love, boy, I know what that means
Make you feel way better than in your dreams (**Ah**)
If I show you that I know where it's at
Baby, would you like that? Baby, would you like that?",Very Positive,0.7823
YG Entertainment,BABYMONSTER,HOT SAUCE,Unknown,308675,"Fire go higher wherever we are
BABYMONSTER girls got that woo-woo, ah

Hot sauce, hot sauce
Everybody want some but can't handle what I brought 'em
I'm like hot sauce, hot sauceEverybody want some but can't handle what I brought 'em

I don't think you're ready
Feeling deadly tonight
B-A-B-Y-M-O-N
About to blow your mind
We about to leave you breathless
Call the doctors, paramedics'Cause the stage on fire
I'm not talking pyrotechnics

Got that chilli pepper, jalapeno
Too addictive, red, hot Cheetos
Way we move hit like wasabi
BABYMONSTER bring the party
Step to the beat, came ready to eatYou know we bring the flavor
Turn up the heat, they calling us beastsCall it monster behavior

Hot sauce, hot sauce
Everybody want some but can't handle what I brought 'em
I'm like hot (Hot) sauce (Sauce), hot (Hot) sauce (Sauce)
Everybody want some but can't handle what I brought 'em

I'm that little bit of everything, whole lot of energy
Hundred miles an hour, you won't never get ahead of me
Think you need a lemonade, think you need a remedy
Ask me how I do it, it's a secret recipe
Bet you never, ever felt a fire like thisCarolina reaper kinda vibe like thisSprinkle of pepper, I'm stirring the pot
Get what I get 'cause I got what I got

We'll do this all night, baby, we don't get tired
The kinda energy that never expire
Red, yellow, green, know you know what I mean, yeah
'Bout to set it on fire (Go)

Hot sauce, hot sauce
Everybody want some but can't handle what I brought 'em
I'm like hot (Hot) sauce (Sauce), hot (Hot) sauce (Sauce)
Everybody want some but can't handle what I brought 'em

Hol-hol-hol-hol-hol-hold up

Fire go higher wherever we are
BABYMONSTER girls got that woo-woo, ah
Fire go higher wherever we are
BABYMONSTER girls got that woo-woo

(Hot sauce) Too hot, hot
(Hot sauce) Yeah, BABYMONSTER got that
(Hot sauce) Too hot, hot
(Hot sauce) Yeah, BABYMONSTER got that, ah",Very Positive,0.8487
YG Entertainment,BABYMONSTER,DREAM,Unknown,297495,"Sometimes, I don't know who I am
Doubting myself again
Can't find a light in the dark
And I'm finding myself in the rain
Tryna get out of the pain
Know that I've come so far
I made a promise, I'll never run and hide

I'm getting stronger
I'm getting stronger
A little longer
I'm getting stronger

Now I finally found my wings
I let go of everything
Decided to follow my heart
And I'm finally able to breathe
Finally able to see
Just who I was born to be
I'm waking up in my dream

Uh
Oh, yeah, that fire's in my eyes
No sleep, you keep them lullabies
Cross hearts, I'vе been the one to ride
Vroom-vroom, I'll see you latеr, bye
I keep it a hundred, we one in a million, no billion
No kiddin', no ceiling, that's limitless
Stars in the sky, we infinite
Envisioned it just how I pictured it
Here we are, all of the lights
Spotlight is blinding my eyes
Just breathe and live and let it die
Lift up my head, I'ma rise
Spread out my wings, I'ma fly, fly high

I'm getting stronger
I'm getting stronger
A little longer
I'm getting stronger

Now I finally found my wings
I let go of everything
Decided to follow my heart

I don't care what they say (Say)
My life is not a game (Game)
Never gon' run away

So don't wake me up (Finally able to breathe)
Yeah, yeah, yeah
Can't wake me up (*Nothing can wake me up*)
I'm waking up in my dream",Very Positive,0.8078
YG Entertainment,BABYMONSTER,CLIK CLAK,Unknown,235062,"Uh
Hey, hey, hey, hey

Click-clack, heels tap, walkin' with my hips back
Money, click-clack, click-clack, click-clack, click-clack
Spending money, charge, charge, charge
Who be livin' large, large, large
Walking like a boss, boss, boss
We make 'em talk, talk, talk, talk

Yeah, I need a van to hold all my bags
Always the first and never the last
Here with my girls, we step on the scene
We do it big, you know what I mean
If I say which one looks better
You say both (Both), both (Both)
I'm bad from any angle
Hit that pose (Pose), pose (Pose)

Yeah, matching tennis bracеlets
Baby blue water vacations (Ah)
I'll admit that I'm so vicious
No, I ain't thе one to play with
Everybody wanna know, oh, oh
Bitty burning up the show, oh, oh
Eenie, meenie, miney, moe, catch 'em by the toe
You ain't even no, I'ma let it go

Click-clack, heels tap, walkin' with my hips back
Money, click-clack, click-clack, click-clack, click-clack
Spending money, charge, charge, charge
Who be livin' large, large, large
Walking like a boss, boss, boss
We make 'em talk, talk, talk, talk
Click-clack, heels tap, walkin' with my hips back
Money, click-clack, click-clack, click-clack, click
Walking like a boss, boss, boss
We make 'em talk, talk, talk, talk

Yeah, get back, whip that, they mad (Mad)
Clap, clap, bring that ASAP (-SAP)
If they all up in their feelings, that's too bad (That's too bad)
I be laughing to the bank in my Maybach (Hahahahaha)
Left hand kiss that big rock
Tunnel vision, twenty-twenty top notch
Spent a milly on some fits, I'm so hot (So hot)
Put some ice on my wrist, that's water (Drip)

I'm on it, on it, got it, flaunt it
Got your world in my pocket
Zero hundred like Ferrari
Hit the gas (Who gon' stop me?)
You love when BABYMONSTER hits (Hits)
Cartier stacked up on my wrist (Wrist)
Flip my hair and blow a kiss (Mwah)
Not a dentist but I'm flossin', sis

Click-clack, heels tap, click-clack, heels tap
Click-clack, heels tap (Mm), click
Click, click-clack, heels tap, click-clack, heels tap
Click-clack, heels tap (Mm), click

Click-clack, heels tap, walkin' with my hips back
Money click-clack, click-clack, click-clack, click
Click-clack, heels tap, walkin' with my hips back
Money click-clack, click-clack

Ain't looking back, let's take the lead
Go 'head, ladies, go 'head, ladies
Ain't looking back, let's take the lead
Go 'head, ladies, go 'head, ladies, here we go",Very Positive,0.7248
YG Entertainment,BABYMONSTER,SHEESH,Unknown,225974,"Da-la-lun-dun
Da-la-lun-dun
Da-la-lun-dun
Baby, I'm a monster

Mano, a mano
I see you, in slow-mo
You know you're in trouble
Ooh-hoo-hoo-hoo
발버둥 쳐봐
어차피 손바닥
위에서 못 나가You know that

눈을 뜬 순간 피어나
All eyes on me, 불을 질러라
Do or die on my life
Yeah, you ain't seen nothing yet (Got them all going)

Sheesh, sheesh, sheesh, sheesh, sheesh, yeah
B-A-B-Y-M-O-N
Sheesh, sheesh, sheesh, sheesh, sheesh, yeah
Got them all going

Yo, hold on, 쉿
걍 들이부어라 네 달팽이관에 (Ah)

이건 네 귀에 줄 축복
음악에 맞춰 걍 춤 춰
히비리 합 합 boom, boom, pow
분위기 타올라 너네들 눈 돌아
띵하니 적잖이
충격일 거야
Crown this queen, 홈런은 쳤고 내 다음은 위
어중이떠중이 중간 아님
날 보고 닫혔던 입들 say
""Sheesh, sheesh, sheesh""
You know what it is, I be running this
Pull up in a ghost, peeka-peekaboo-hoo
Vroom, vroom, 너네 심장에 박동이
Pump, pump, pop, pedal to the metal
Click, clack, click, put 'em up to the sky
High, high, high, high

눈을 뜬 순간 피어나
All eyes on me, 불을 질러라
Do or die on my life
Yeah, you ain't seen nothing yet (Got them all going)

Sheesh, sheesh, sheesh, sheesh, sheesh, yeah
B-A-B-Y-M-O-N
Sheesh, sheesh, sheesh, sheesh, sheesh, yeah
Got them all going

마음껏 웃어봐
이젠 내 차례니까
천천히 불태워
네가 잠든 사이
Time's up, 올라가 올라가 더
*꼭대기 꼭대기로 하늘 위, 하늘 위로*
Fly away, 온 세상을 뒤집어
Come on, let's ride

Baby, I'm a monster

B-A-B-Y-M-O-N
Tell a friend, tell a friend, tell a friend
B-A-B-Y-M-O-N
Tеll a friend, tell a friend, tеll a friend (Let's go)
Jump, jump and let it go, watch out, we on a roll
Rum, pump, pump, pump it up then
Jump, jump and let it go, watch out, we on a roll
Rum, pump, pump, pump it up then",Very Positive,0.7145
YG Entertainment,BABYMONSTER,Stuck In The Middle,Unknown,195905,"(Woah) All this time we've been together
(Oh) And I still don’t know how you feel
Sometimes I wish you'd just
(Woah) Talk to me

Maybe it's make believe, maybe it can be true
I try to tell myself I’m not in love with you
I thought that I knew everything (Thing)
I guess I don't know anything, yeah
I get emotional (Yeah) and hypothetical
Wondering if there are all kinds of things I'm not supposed to know
I try my best to let it go (Let it go)
Baby, then you bring me back, bring me back

You lift my feet off of the ground
Keep me spinnin' around and around
I don't ever wanna come down
From your arms

You tell me that you need me then you walk away
Keep promisin' forever with the words you say
It's true (True, true)
Don't know what I’m supposed to do
I’m stuck in the middle with you, you, you
With you, you, oh, boy, you got me really confused
Don't know what I’m supposed to do
I'm stuck in the middle with you

You were the spark, light in the dark
Gave you my everything (Ha)
Pullin' me in, pushing me out
Pullin' me back again (Ha)
Don’t know if your mind is made up
But I know that nobody wanna be stuck (Ha)
You are the one that I want
All I can promise you now is my love
You say you want me (Want me)
You say you care (Care)
When we're together (Together)
Are you even there?
(And you) Gave me the keys to your heart
(Yeah, you) Made me believe from the start
Now all that I know is
I got all this love, I won't take back

My love (My love)
My love (My love)

You lift my feet off of the ground
Keep me spinnin' around and around
I don't ever wanna come down
From your arms

You tell me that you need me then you walk away
Keep promisin' forever with the words you say
It's true (True, true)
Don't know what I'm supposed to do
I'm stuck in the middle with you, you, you
With you, you, oh, boy, you got me really confused
Don't know what I'm supposed to do
I'm stuck in the middle with you

I've tried and I've tried to be good to myself
Good for my health
Is it selfish if I'm constantly turning to you
To you?
If you knew what I'm feeling right now
You'd comfort my heart

You tell me that you need me then you walk away (You tell me, yeah)
Keep promisin' forever with the words you say
It's true (It's true; True, true)
Don't know what I'm supposed to do (Oh-oh)
I'm stuck in the middle with you, you, you (With you)
With you, you (With you), oh, boy, you got me really confused (Confused)
Don't know what I'm supposed to do (Oh, do, do, do)
I'm stuck in the middle with you (With you)",Very Positive,0.7489
YG Entertainment,BABYMONSTER,SUGAR HONEY ICE TEA,Unknown,173305,"Who be sippin' on this? I do
I'm the, I'm the, I'm the, I'm the

I'm the sugar honey ice tea and you know it
I'm the sugar honey ice tea and you know it
Ice, ice, ice and you know that I'm the coldest
I'm the sugar honey, I, I, I'm the sugar honey

I'm sweet just like some ice cream, milk chocolate icing
My life look like a pipe dream, I know, I know, I know
I know, I'm so enticing, I make 'em lime green
Temperature rising, let's go, let's go, let's go
[Pre-Chorus: Rora, 
Pharita
]
난 부드럽게 너를 녹여버리지
Stop, make no mistake, hit that stage, baby, ain't the same
Drop, I'm going in, 우린 무대 위의 queen
Monster melody

I'm the sugar honey ice tea and you know it
I'm the sugar honey ice tea and you know it
Ain't no other baddie like me, yeah, you know it
I'm the sugar honey, I, I'm the sugar honey ice

Sugar mama, don't do the drama
Just add the commas like yeah, yeah, yeah
Do what I wanna, lil' Prima donna
Got the wrist on water like yeah, yeah, yeah
Tell me, what you know 'bout this? (This)
Wanna get like me? You wish (You wish)
Comes naturally, I know they mad at me
'Cause they know I'm the (Grr, woo)

I'm sweet just like some ice cream, milk chocolate icing
My life look like a pipe dream, I know, I know, I know
I know I'm so enticing, I make 'em lime green
Temperature rising, let's go, let's go, let's go
[Pre-Chorus: Chiquita, 
Ahyeon
]
난 부드럽게 너를 녹여버리지
Stop, make no mistake, hit that stage, baby, ain't the same
Drop, I'm going in, 우린 무대 위의 queen
Monster melody

I'm the sugar honey ice tea and you know it
I'm the sugar honey ice tea and you know it
Ain't no other baddie like me, yeah, you know it
I'm the sugar honey, I, I'm the sugar honey ice

Tasty, yeah, I got you comin' back
Crazy, I give you a heart attack
Baby, tell me, what you think about that?
What you think about that?
I'm the shh, woah, woah, woah-oh

Sugar honey ice tea, you know it, know it
Sugar honey, I'm the sugar, I'm the sugar
Sugar honey ice tea, you know it, know it
Sugar honey, 
I'm the sugar, I'm the sugar

Sugar honey, sugar honey, honey ice tea (Yeah, yeah)
Sugar honey, sugar honey, honey ice tea (Yeah, yeah)
Sugar honey, sugar honey, honey ice tea
I'm the sugar honey, I, I, I'm the sugar honey ice tea",Very Positive,0.8248
YG Entertainment,BABYMONSTER,BILLIONAIRE,Unknown,166687,"Baby, I'ma monster

I've never felt like this before
They stop when I walk through the door
Something click, it's a state of mind
Type of rich, can't be quantified
And it ain't my fault if you not trying to match my mood
Sorry, but that's on you (You, you, you)

Baby, I don't mean to brag
You know I'm not talking cash
Got a thing that's only mine
And I watch your eyes go green
I can feel your jealousy
Up here in the sky, sky

Oh (Oh)
Look at me (Look at me)
I woke up (I woke up)
Feeling like a billionaire (Woah)
World is mine, yeah, life is so unfair
Money don't compare
I got something rare
Feeling like a billionaire

I got rules here to brеak
Say it with my chest and in your face
Hear thе boom in the bass
Pump it up, back it up, turn in up, R-U-K-A
ACE-sa be the name, so cut the deck, deal it outAbove the money, power, and respect, ありがとう
Who that? Who that? Who that? Got the flame
Bet it on me, double up your life

Baby, I don't mean to brag
You know I'm not talking cash
Got a thing that's only mine
And I watch your eyes go green
I can feel your jealousy
Up here in the sky, sky

Oh (Oh)
Look at me (Look at me)
I woke up (I woke up)
Feeling like a billionaire (Woah)
World is mine, yeah, life is so unfair
Money don't compare
I got something rare
Feeling like a billionaire

Billionaire, b-b-b-b-billionaire
BABYMONSTER got me feeling like a billionaire
Billionaire, b-b-b-b-billionaire
BABYMONSTER got me feeling like a billionaire (Oh, oh, oh)

Oh (Oh)
Look at me (Look at me)
I woke up (I woke up)
Feeling like a billionaire (Feeling like me, yeah; Woah)
World is mine, yeah, life is so unfair (Oh, it's so unfair)
Money don't compare (Don't compare)
I got something rare (I got something rare)
Feeling like a billionaire (It's a real billionaire, yeah-eh)",Very Positive,0.8158
YG Entertainment,BABYMONSTER,DRIP,Unknown,162399,"Yuh

When I dress, I don't think so much
I could be the GOAT, I don't need too much
I'ma set a goal, I'ma eat that lunch
Baby so cold, get that ice cream truck
Uh, 찌릿찌릿, 끼리끼리 놀아볼까?Kitty, kitty, yeah, we gonna run this town
Hittin' me up 'cause I got what they like
Baby got no chance, better hit that dance

Mm, na-na-na, I'll be there, 고민하지 마
Uh, na-na-na, I'll be there, 망설이지 마
But you don't know 'bout me, yeah, yeah, you gon' know 'bout me, boy
아름다운 별들이 빛나는 밤이야

Mm, what you say?
끝없는 가치, you know it's all me
Got that, ooh, what you say?
Are you ready? Set, turn on the lights

Baby got passion, ambition, 난 보란 듯이
Look at that, 온몸으로 느끼는 내 몸짓
Baby got drip
 (
Drip
), 
drip
 (
Drip
), 
drip
 (
Drip
), 
drip
Baby got drip
 (
Drip
), 
drip
 (
Drip
), 
drip
 (
Drip
), 
drip

Brrah, Asa, ayy

Let 'em out, monster, monster, monster came to conquer (Yeah)
Baby, holla, what's up? (What's up?)
Wе the best, the rеst confess, we blessed, 판을
백팔십도 바꿔 (바꿔)
Y to the G, no copy, no knockoff
Bet on my life, this pitch I'm gon' walk off
MONSTIEZ, 꽉 잡아, hold tight끝까지 밟아, you know we gon' ride

Mmm, na-na-na, I'll be there, 고민하지 마
Uh, na-na-na, I'll be there, 망설이지 마
But you don't know 'bout me, yeah, yeah, you gon' know 'bout me, boy
아름다운 별들이 빛나는 밤이야

Mm, what you say?
끝없는 가치, you know it's all me
Got that, ooh, what you say?
Are you ready? Set, turn on the lights

Baby got passion, ambition, 난 보란 듯이
Look at that, 온몸으로 느끼는 내 몸짓
Baby got drip
 (
Drip
), 
drip
 (
Drip
), 
drip
 (
Drip
), 
drip
Baby got drip
 (
Drip
), 
drip
 (
Drip
), 
drip
 (
Drip
), 
drip

Uh, 가끔 쓰러진대도
I'ma shine as bright as diamonds, say my name
다시 일어나
Now watch me do it all again (Baby got drip)

Drip, drip, drip (Drip, drip, drip, drip)
Baby got, baby got, baby got (Drip, drip, drip, drip)
Drip, drip, drip (Drip, drip)
You know we got, got that drip
 (
Baby got drip
)
Drip, drip, drip (Drip, drip, drip, drip)
Baby got, baby got, baby got (Drip, drip, drip, drip)
Drip, drip, drip (Drip, drip)
Got that drip, yeah",Very Positive,0.7461
